word,score
flygtningelejr,-2
flygtningestrøm,-0.666666666666667
flytning,-0.333333333333333
flyve,0.666666666666667
flække,-1.66666666666667
flæsk,-0.333333333333333
flødeskum,0.666666666666667
fløjte,0.333333333333333
flå,-2.33333333333333
fodbold,0.666666666666667
fodboldlandshold,0.333333333333333
fodfæste,0.666666666666667
fokus,0.666666666666667
fokusere,1.33333333333333
folk,0.666666666666667
folkedrab,-5
folkekirke,0.333333333333333
folkelig,1
folkemord,-4
folkeparti,0.333333333333333
folkeskole,0.333333333333333
folkesundhed,0.666666666666667
folketing,0.333333333333333
folkevælge,0.666666666666667
fond,0.666666666666667
foragt,-2.33333333333333
foragte,-1
foran,0.333333333333333
forandre,0.666666666666667
forandring,0.333333333333333
forankre,-1
foranstaltning,0.333333333333333
forarbejde,0.333333333333333
forarge,-3
forargelse,-3.66666666666667
forbande,-4
forbandelse,-3.33333333333333
forbavse,0.666666666666667
forbedre,2.33333333333333
forbedring,2
forbehold,-0.666666666666667
forbeholde,-0.333333333333333
forberede,0.333333333333333
forberedelse,0.666666666666667
forbi,-0.333333333333333
forbigå,-1.66666666666667
forbillede,2.66666666666667
forbilledlig,3.66666666666667
forbinde,0.666666666666667
forbindelse,1.33333333333333
forblive,-0.333333333333333
forbløffe,1
forbrug,-1
forbruger,-0.333333333333333
forbrydelse,-3
forbryder,-3.33333333333333
forbrænding,-0.666666666666667
forbud,-2
forbudt,-2.33333333333333
forbundskansler,0.333333333333333
forbyde,-2.33333333333333
force,1
forcere,-1.33333333333333
fordel,2.33333333333333
fordelagtig,3
fordele,2
fordeling,0.333333333333333
fordoble,1
fordobling,0.666666666666667
fordom,-2.33333333333333
fordre,0.333333333333333
fordrive,-1.66666666666667
fordybe,1
fordybelse,1
fordømme,-2.66666666666667
fordømmelse,-3
forebyggelse,1
foredrag,0.333333333333333
forekomme,0.333333333333333
forekomst,0.333333333333333
forelske,4
forelskelse,4
forelægge,0.333333333333333
forene,0.666666666666667
forenet,2.66666666666667
forening,0.333333333333333
forenkle,1.33333333333333
forenkling,0.666666666666667
forestilling,-0.333333333333333
foretog,0.333333333333333
foretrukken,1.66666666666667
foretrække,0.666666666666667
forfald,-3
forfalde,-2.66666666666667
forfatte,0.333333333333333
forfatter,0.333333333333333
forfejle,-2.33333333333333
forfine,1.66666666666667
forfremme,2.33333333333333
forfriske,1.66666666666667
forfærde,-2.66666666666667
forfærdelig,-4.66666666666667
forfølge,-1.33333333333333
forfølgelse,-1.66666666666667
forføre,-0.666666666666667
forgangen,0.333333333333333
forgifte,-3.66666666666667
forgylde,3
forgænger,0.666666666666667
forgæves,-2.66666666666667
forhandle,0.333333333333333
forhandler,0.333333333333333
forhandling,0.333333333333333
forhindre,-1.33333333333333
forhindring,-2.33333333333333
forholdsvis,-0.166666666666667
forhøjelse,1
forhåbentlig,1.33333333333333
forhåbning,2.66666666666667
forhånd,0.333333333333333
forkaste,-2
forkert,-2.66666666666667
forklare,0.666666666666667
forklaring,0.333333333333333
forkorte,-0.666666666666667
forkynde,0.666666666666667
forkæle,1
forkærlighed,1.33333333333333
forlade,-1
forlange,-1
forlig,-0.333333333333333
forligsparti,-0.666666666666667
forlove,1
forlyde,0.333333333333333
forlystelse,1.33333333333333
forlænge,0.666666666666667
forlængelse,0.333333333333333
forlængst,-0.333333333333333
forløben,-0.666666666666667
forløse,1.33333333333333
forløsning,3
formand,1.33333333333333
formandspost,0.333333333333333
forme,0.333333333333333
formel,0.333333333333333
formentlig,0.333333333333333
formidabel,4.33333333333333
formidle,0.666666666666667
formidling,0.333333333333333
formindske,-0.666666666666667
formodentlig,0.333333333333333
formodet,-0.666666666666667
formodning,-0.333333333333333
formue,1
formulere,0.333333333333333
formå,0.666666666666667
formål,0.333333333333333
fornem,2.66666666666667
fornemme,0.333333333333333
fornemmelse,0.333333333333333
fornuft,2
fornuftig,2.66666666666667
forny,1.33333333333333
fornyelse,0.666666666666667
fornylig,0.333333333333333
fornægte,-1.66666666666667
fornærme,-3
fornøden,-1
fornøje,1.66666666666667
fornøjelig,3
fornøjelse,2
forpligte,-0.333333333333333
forpligtelse,-0.666666666666667
forrest,1
forret,0.666666666666667
forretning,0.333333333333333
forrige,-0.333333333333333
forringe,-2.66666666666667
forringelse,-2.66666666666667
forrygende,4
forsanger,0.333333333333333
forseelse,-1.33333333333333
forside,0.333333333333333
forsigtig,-0.333333333333333
forsigtighed,0.333333333333333
forsikre,0.333333333333333
forsikring,-0.333333333333333
forsinke,-1.33333333333333
forsinkelse,-1.66666666666667
forske,0.333333333333333
forskellighed,-0.333333333333333
forskelsbehandling,-2.33333333333333
forsker,0.333333333333333
forskningsprojekt,0.666666666666667
forskrække,-2
forskyde,-0.333333333333333
forslag,0.666666666666667
forsone,1.33333333333333
forspring,1.66666666666667
forstand,0.333333333333333
forstander,0.333333333333333
forstyrre,-2.66666666666667
forstyrrelse,-2.33333333333333
forstærke,1
forstærkning,2
forstå,1.66666666666667
forståelig,1
forståelse,0.666666666666667
forsvar,-0.333333333333333
forsvare,0.333333333333333
forsvarer,0.666666666666667
forsvarlig,1
forsvinde,-1
forsyne,1.66666666666667
forsyning,0.333333333333333
forsøg,0.333333333333333
forsøge,1
forsømme,-2
forsørge,0.333333333333333
forsørgelse,0.333333333333333
fortjene,1.33333333333333
fortjeneste,2
fortolke,0.666666666666667
fortrinlig,3.33333333333333
fortrinsvis,0.333333333333333
fortrolig,0.333333333333333
fortrolighed,0.666666666666667
fortryde,-1
fortræffelig,2.33333333333333
fortrænge,-2.66666666666667
fortrøstningsfuld,2.33333333333333
fortsat,0.166666666666667
fortsætte,1.33333333333333
fortsættelse,0.333333333333333
fortsætter,0.333333333333333
fortvivle,-2.66666666666667
fortvivlelse,-3
fortælle,0.666666666666667
fortælling,0.333333333333333
forude,0.666666666666667
forudse,0.333333333333333
forudsigelig,-1.66666666666667
forudsigelse,0.666666666666667
forudsætning,0.666666666666667
forunderlig,3
forundre,0.333333333333333
forundring,0.666666666666667
forurene,-3
forurening,-2.66666666666667
forurolige,-3
forvandle,0.666666666666667
forvandling,1.33333333333333
forveksle,-1.33333333333333
forveksling,-0.666666666666667
forvente,0.333333333333333
forventelig,0.333333333333333
forventning,0.333333333333333
forventningsfuld,2.66666666666667
forvirre,-2
forvirring,-2.66666666666667
forværre,-3.33333333333333
forælder,1
forære,1
forøge,0.666666666666667
forøgelse,1.66666666666667
forår,1
foto,0.333333333333333
fotografisk,0.666666666666667
foundation,0.666666666666667
fradrag,-0.333333333333333
fransk,0.166666666666667
fraråde,-3
frasælge,-0.333333333333333
fratage,-1.66666666666667
fratræde,-1.66666666666667
fravælge,-1.66666666666667
fravær,-1.33333333333333
fraværende,-3
fred,3
fredag,0.666666666666667
frede,1.33333333333333
fredelig,1.66666666666667
fredning,1
fredsaftale,3
fredsbevarende,3.33333333333333
fredsforhandling,2
fredspris,2.66666666666667
fredsproces,1.66666666666667
frelse,2.33333333333333
frem,1
fremad,1
fremadrettet,2
frembringe,1.33333333333333
fremdrift,2.33333333333333
fremføre,0.333333333333333
fremgang,1.66666666666667
fremgangsmåde,0.333333333333333
fremherskende,0.666666666666667
fremhæve,0.666666666666667
fremlagt,0.333333333333333
fremlægge,0.333333333333333
fremme,0.5
fremmed,-0.333333333333333
fremmest,1
fremmøde,0.166666666666667
fremover,-0.333333333333333
fremragende,4.66666666666667
fremskridt,2.66666666666667
fremskridtsparti,0.666666666666667
fremskynde,-1
fremstille,0.666666666666667
fremstilling,0.666666666666667
fremstød,0.333333333333333
fremstå,0.333333333333333
fremsætte,0.333333333333333
fremtid,1.66666666666667
fremtidig,0.333333333333333
fremtoning,0.666666666666667
fremtrædende,1.33333333333333
fremvise,0.333333333333333
fri,1.16666666666667
fridag,1.33333333333333
frifinde,0.666666666666667
frifindelse,1
frigive,0.333333333333333
frigøre,2.33333333333333
frigørelse,1.33333333333333
frihed,2.66666666666667
frihedskæmper,1.66666666666667
frihedsrettighed,1
frikende,1
frisind,1
frisk,2.33333333333333
friske,1
friskole,0.333333333333333
frist,-0.333333333333333
fristed,1.66666666666667
fristelse,-1.66666666666667
fritage,0.666666666666667
fritid,0.666666666666667
fritidshus,0.666666666666667
fritidsinteresse,0.666666666666667
frivillig,2.33333333333333
friværdi,0.666666666666667
frodig,3.33333333333333
from,1
frossen,-1.66666666666667
frost,-1.33333333333333
frue,0.333333333333333
frugt,1
frugtbar,2.33333333333333
frustration,-3.66666666666667
frustrere,-3.33333333333333
fryd,2.33333333333333
frygt,-3
frygte,-2
frygtelig,-4.33333333333333
fryse,-1.66666666666667
fryser,-1
fræk,-0.333333333333333
fugl,0.333333333333333
fugt,-0.666666666666667
fugtig,-1
fuld,1.33333333333333
fuldende,1
fuldføre,1.33333333333333
fuldkommen,0.333333333333333
fuldmægtig,0.666666666666667
fuldstændig,0.333333333333333
fundamental,0.333333333333333
fundamentalist,-1.66666666666667
fundamentalistisk,-2
fungere,1.66666666666667
funktionel,2
fusion,0.333333333333333
fusionere,0.666666666666667
fyld,0.333333333333333
fyldig,1
fyre,-1.66666666666667
fyreseddel,-1.33333333333333
fyring,-2.66666666666667
fyrste,0.666666666666667
fyrværkeri,0.333333333333333
fysisk,0.333333333333333
fæl,-3
fælde,-2.33333333333333
fælles,1.33333333333333
fællesnævner,0.333333333333333
fællessang,1
fællesskab,1.66666666666667
fænge,0.666666666666667
fængsel,-2.66666666666667
fængselsstraf,-3
fængsle,-2
fængsling,-2
fænomen,0.333333333333333
færd,0.333333333333333
færdig,0.333333333333333
færdiggøre,1.66666666666667
færdighed,0.666666666666667
færdiguddanne,0.666666666666667
føde,0.166666666666667
fødsel,0.333333333333333
fødselar,2.33333333333333
fødselsdag,1.33333333333333
føje,-0.333333333333333
føle,0.666666666666667
følelse,0.666666666666667
følelsesladet,1
følelsesmæssig,0.333333333333333
følge,0.333333333333333
følsom,0.666666666666667
følsomhed,0.666666666666667
føre,1
førende,2.33333333333333
fører,0.333333333333333
førertrøje,0.666666666666667
føring,0.666666666666667
først,1.66666666666667
første,1.33333333333333
førstehold,0.666666666666667
førsteplads,1
førtidspension,-0.333333333333333
førtidspensionist,-0.333333333333333
få,1
gab,-0.333333333333333
gabe,-1
gal,-2.33333333333333
galleri,0.666666666666667
galskab,-3.66666666666667
gammel,-2.33333333333333
gammeldags,-0.666666666666667
gangster,-0.666666666666667
ganske,0.166666666666667
garant,0.666666666666667
garantere,1.33333333333333
garanteret,0.666666666666667
garanti,1
gas,-0.333333333333333
gave,2.66666666666667
gavmild,3
gavn,1.66666666666667
gavne,3
gavnlig,3
gebyr,-0.333333333333333
gedigen,0.666666666666667
gejst,1.66666666666667
genbrug,1.66666666666667
genbruge,1.66666666666667
genbrugsplads,-0.333333333333333
gene,-0.666666666666667
generaldirektør,0.666666666666667
generation,0.333333333333333
genere,-2.33333333333333
generel,0.333333333333333
generere,-0.333333333333333
genert,-1.33333333333333
generøs,3.33333333333333
genfinde,1.33333333333333
genforene,1.33333333333333
genforening,1
gengive,0.333333333333333
gengæld,-1.33333333333333
geni,3.66666666666667
genial,3.66666666666667
genindføre,0.666666666666667
genkende,0.333333333333333
genkendelig,0.666666666666667
gennembrud,1.33333333333333
gennemføre,2.66666666666667
gennemførelse,0.666666666666667
gennemgribende,-0.666666666666667
gennemgående,0.333333333333333
gennemsigtighed,0.333333333333333
gennemskue,-0.333333333333333
gennemslagskraft,1.66666666666667
gennemsnitlig,0.333333333333333
gennemsyre,-0.666666666666667
gennemtænke,0.666666666666667
genopbygge,1.33333333333333
genopbygning,-0.333333333333333
genoplive,2
genoprette,1.33333333333333
genopstille,0.333333333333333
genopstå,1.33333333333333
genoptræning,0.666666666666667
gensidig,0.666666666666667
genskabe,0.666666666666667
gensplejse,0.333333333333333
genvalg,0.666666666666667
genvej,0.333333333333333
genvinde,2
genåbne,0.666666666666667
gerne,1.33333333333333
gerning,1
gerningsmand,-3
gerningsmænd,-2
gerningsmændene,-2.33333333333333
gerningssted,-2.66666666666667
gestus,1
gevaldig,0.333333333333333
gevinst,3
gevær,-1.33333333333333
ghetto,-3
gide,-0.666666666666667
gidsel,-3
gift,-0.666666666666667
gifte,0.333333333333333
giftig,-3.33333333333333
gigant,0.666666666666667
gigantisk,1
gilde,0.666666666666667
give,2
giver,0.666666666666667
glad,4.33333333333333
glans,0.666666666666667
glat,-0.333333333333333
Glem,-0.333333333333333
glemme,-0.666666666666667
glemmer,-1
glemt,-1
glemte,-1.33333333333333
glimrende,3.66666666666667
glimt,0.333333333333333
glo,-0.666666666666667
global,0.333333333333333
globalisere,0.666666666666667
globalisering,0.666666666666667
glæde,3.33333333333333
glædelig,4.33333333333333
glød,0.666666666666667
gløde,0.666666666666667
gnide,-0.333333333333333
gnist,1
god,3.66666666666667
gode,3
godkende,1.33333333333333
godkendelse,1.66666666666667
gods,0.333333333333333
godt,2.66666666666667
gold,-1
grad,0.333333333333333
grafisk,0.333333333333333
gran,0.666666666666667
granat,-0.666666666666667
grand,0.666666666666667
gratis,2.66666666666667
grav,-1.66666666666667
grave,-0.666666666666667
graviditet,0.333333333333333
grel,-2.33333333333333
grille,-0.333333333333333
grim,-3.66666666666667
grin,1.33333333333333
grine,2.66666666666667
gris,-1
gro,1
grotesk,-2
grov,-2.66666666666667
gru,-0.666666666666667
grum,-3.33333333333333
grundig,2
grundlagde,0.333333333333333
grundlov,0.333333333333333
grundlæggende,0.333333333333333
grundlægger,0.333333333333333
gruppe,0.333333333333333
grus,-1
grusom,-4.33333333333333
grusomhed,-4.33333333333333
græde,-3
grænse,-0.166666666666667
grænsekontrol,-0.666666666666667
grænseland,-0.666666666666667
grænseløs,-0.666666666666667
grænseoverskridende,-2
grøft,-1.33333333333333
grøn,1.66666666666667
grønlandsk,0.333333333333333
grønlænder,-0.333333333333333
grøntsag,0.333333333333333
grå,-1.33333333333333
gråd,-3
grådig,-3.66666666666667
grådighed,-3.66666666666667
guardian,1
gud,0.333333333333333
guddommelig,5
gudstjeneste,0.333333333333333
guide,0.166666666666667
guitar,0.666666666666667
guitarist,0.333333333333333
guld,2.66666666666667
guldalder,0.666666666666667
guldmedalje,1.66666666666667
gunstig,2.66666666666667
gut,1
gylden,2.66666666666667
gyldig,0.666666666666667
gylle,-2
gymnasium,0.666666666666667
gys,-1
gyse,-1.33333333333333
gyser,-1.33333333333333
gæld,-2.33333333333333
gældskrise,-3.66666666666667
gængs,0.333333333333333
gæst,0.666666666666667
gæste,0.333333333333333
gødning,0.333333333333333
gøremål,0.333333333333333
gåde,-0.333333333333333
gådefuld,-0.333333333333333
går,0.333333333333333
hacker,-0.666666666666667
had,-3.66666666666667
hade,-4
halte,-1.33333333333333
halv,-0.666666666666667
halvere,-1
hamle,-0.666666666666667
hammer,-0.666666666666667
hamre,-0.666666666666667
hamrende,-1.66666666666667
handel,0.333333333333333
handicap,-1.33333333333333
handicappe,-2
handicappede,-1.66666666666667
handicappet,-1.33333333333333
handle,0.333333333333333
handlekraft,1.66666666666667
handlen,0.333333333333333
handling,0.333333333333333
harmløs,0.666666666666667
harmonere,2.66666666666667
harmoni,3.33333333333333
harmonisk,3.66666666666667
hash,-1
hast,-0.666666666666667
haste,-0.666666666666667
hastig,-0.333333333333333
hastighed,0.333333333333333
havfrue,0.666666666666667
hed,-0.666666666666667
heftig,1
heks,-2.33333333333333
hektisk,-2
hel,1.66666666666667
helbred,0.666666666666667
helbrede,3
held,2.33333333333333
heldig,1.33333333333333
heldigvis,2.66666666666667
hele,0.5
helhed,0.666666666666667
helhjertet,3.66666666666667
hellere,0.333333333333333
hellig,2
helligdag,0.666666666666667
hellige,1
helstøbt,1.66666666666667
helt,1.33333333333333
helvede,-5
hemmelig,-0.333333333333333
hemmelighed,-0.333333333333333
henhold,-0.333333333333333
henrette,-4.33333333333333
henrettelse,-4.33333333333333
henseende,0.333333333333333
hensigt,0.333333333333333
hensigtsmæssig,1
hensyn,0.333333333333333
hensynsløs,-3.66666666666667
hente,0.333333333333333
herhjemme,0.333333333333333
herlig,3.66666666666667
herlighed,3.66666666666667
heroin,-2.33333333333333
heroisk,4
heroppe,0.333333333333333
herre,0.333333333333333
herregård,0.666666666666667
herske,0.666666666666667
hestekraft,0.333333333333333
hetz,-3.66666666666667
hidse,-2
hidsig,-3
hilse,1
hilsen,0.666666666666667
himmel,2
himmelsk,4.66666666666667
hindre,-1.33333333333333
hindring,-2.33333333333333
hip,1.66666666666667
hiphop,0.666666666666667
historie,0.333333333333333
historisk,0.333333333333333
hit,1.66666666666667
hitliste,0.666666666666667
hits,1
hitte,0.333333333333333
hiv,-1
hive,-0.333333333333333
hjem,0.666666666666667
hjemlig,1.33333333333333
hjemløs,-1.66666666666667
hjemme,0.333333333333333
hjemmebane,0.666666666666667
hjemmefra,0.333333333333333
hjemmegående,0.333333333333333
hjemmehjælp,0.666666666666667
hjemmehjælper,0.333333333333333
hjemmekamp,0.333333333333333
hjemmelavet,0.333333333333333
hjemmeværn,-0.333333333333333
hjemsted,0.333333333333333
hjemvende,0.333333333333333
hjerne,0.333333333333333
hjerte,2.66666666666667
hjertelig,4
hjertestop,-2
hjælp,2.33333333333333
hjælpe,1.66666666666667
hjælpeløs,-3
hjælpemiddel,0.666666666666667
hjælpeorganisation,1
hjælpepakke,1.66666666666667
hjælper,1.66666666666667
hjælpsom,3.33333333333333
hobby,0.666666666666667
hof,0.666666666666667
holdbar,2
holdkammerat,0.333333333333333
holdning,-0.333333333333333
holocaust,-5
homoseksualitet,0.333333333333333
homoseksuel,0.333333333333333
honning,0.666666666666667
honorar,1.66666666666667
honorere,1.66666666666667
hoppe,0.166666666666667
horisont,0.333333333333333
hospice,-1
hospital,-0.666666666666667
hoste,-0.666666666666667
hot,2.66666666666667
hoved,0.333333333333333
hovedpine,-3.33333333333333
hovedværk,0.666666666666667
hug,-1.66666666666667
hugge,-0.333333333333333
hukommelse,0.333333333333333
hul,-0.666666666666667
hulle,-0.666666666666667
human,1.33333333333333
humanistisk,1
humanitær,1
humor,2.66666666666667
humoristisk,3
humør,0.666666666666667
hundrede,0.666666666666667
hundredvis,0.333333333333333
hurtig,2
husere,-1.33333333333333
husholdning,0.666666666666667
huskeregel,0.666666666666667
hvid,0.333333333333333
hvile,0.833333333333333
hviske,-1
hvorimod,-0.333333333333333
hygge,5
hyggelig,4.66666666666667
hygiejne,0.333333333333333
hykleri,-2.66666666666667
hyld,0.666666666666667
hylde,1.83333333333333
hyldest,3
hyle,-0.666666666666667
hypotese,0.333333333333333
hyppig,0.666666666666667
hyre,0.333333333333333
hysterisk,-3
hæder,2.66666666666667
hæderkronet,2.66666666666667
hæderlig,3
hædre,2.33333333333333
hæmme,-2.66666666666667
hænge,-0.333333333333333
hær,-1.33333333333333
hærge,-3.66666666666667
hærværk,-3.33333333333333
hæsblæsende,-1
hævde,-0.333333333333333
hæve,0.666666666666667
hævn,-3
hævne,-3
høflig,3
høj,1.16666666666667
højdepunkt,2.66666666666667
højlydt,-2.33333333333333
højne,1.66666666666667
højskole,0.333333333333333
højst,0.333333333333333
højsæde,0.333333333333333
højsæson,0.333333333333333
højteknologisk,1.66666666666667
højtid,1
højtidelig,1
højtryk,0.666666666666667
højtstående,2.33333333333333
højtuddannet,2
høst,0.666666666666667
høste,1
håb,3
håbe,2.33333333333333
håbefuld,2.33333333333333
håbløs,-3
hån,-2
håndbold,0.333333333333333
håndfast,-0.333333333333333
håndgribelig,1.33333333333333
håndhæve,0.666666666666667
håndtere,0.333333333333333
håndværk,0.333333333333333
håndværker,-0.333333333333333
håne,-3.33333333333333
hård,-2
hårdkogt,-1.33333333333333
hårdtslående,-2.66666666666667
iagttage,0.333333333333333
iagttagelse,-0.666666666666667
ide,1.33333333333333
idé,1
ideal,1
idealistisk,2
ideel,3
identificere,0.333333333333333
identitet,0.333333333333333
ideologisk,0.333333333333333
idiot,-5
idol,3.33333333333333
idyl,3
idyllisk,3.33333333333333
idømme,-1.33333333333333
igangsætte,0.666666666666667
ignorere,-1.66666666666667
ihjel,-3.66666666666667
ihærdig,1.66666666666667
ild,-0.333333333333333
ildsjæl,3
illegal,-3
illusion,-1
illustrere,0.333333333333333
imod,-1.33333333333333
implementere,0.666666666666667
implicere,0.333333333333333
imponere,2.66666666666667
imponerende,3
import,0.333333333333333
importere,0.333333333333333
improvisere,0.666666666666667
impuls,0.333333333333333
imødegå,1
imødekomme,0.333333333333333
imødekommende,3
incitament,0.666666666666667
indadvendt,-0.333333333333333
indberetning,-0.666666666666667
indbetale,0.333333333333333
indblande,-0.666666666666667
indblik,0.333333333333333
indbringe,0.666666666666667
indbrud,-2.66666666666667
indbrudstyv,-3.33333333333333
indbydende,2.33333333333333
inddrage,0.666666666666667
inddragelse,0.333333333333333
inde,0.333333333333333
indebære,-0.333333333333333
indehave,0.666666666666667
indeholde,0.333333333333333
indendørs,0.333333333333333
inderlig,1
indespærre,-2.33333333333333
indfange,-1.33333333333333
indfinde,-0.666666666666667
indflydelse,2
indflydelsesrig,2
indforstået,0.666666666666667
indfri,0.666666666666667
indfødt,0.333333333333333
indføre,0.333333333333333
indførelse,0.333333333333333
indgive,0.333333333333333
indgående,0.333333333333333
indirekte,0.333333333333333
individuel,0.333333333333333
indkassere,0.333333333333333
indkomst,0.666666666666667
indkomstskat,0.666666666666667
indkøbe,0.666666666666667
indledning,0.333333333333333
indlemme,0.333333333333333
indlevelse,0.666666666666667
indlysende,1
indlægge,-0.666666666666667
indlæggelse,-0.333333333333333
indre,0.166666666666667
indregne,0.666666666666667
indretning,0.333333333333333
indrømme,-0.666666666666667
indrømmelse,-0.666666666666667
indsamle,0.666666666666667
indsamling,0.333333333333333
indsat,-0.333333333333333
indsats,0.666666666666667
indsende,0.333333333333333
indsigelse,-0.666666666666667
indsigt,0.666666666666667
indskrive,0.333333333333333
indskrænke,-1.66666666666667
indskud,1
indskyde,0.333333333333333
indskærpe,-2
indspille,0.666666666666667
indsætte,0.333333333333333
indsættelse,-0.666666666666667
indtjening,1.66666666666667
indtryk,0.666666666666667
indtægt,1.33333333333333
industri,0.333333333333333
indvandrer,-0.333333333333333
indvandrerbaggrund,-1
indvandring,-0.333333333333333
indvende,0.333333333333333
indvending,-1
indvielse,0.666666666666667
indviklet,-2.33333333333333
indædt,-2.33333333333333
ineffektiv,-3.33333333333333
infektion,-3.33333333333333
inficere,-1.66666666666667
influenza,-3.33333333333333
information,0.333333333333333
informere,0.666666666666667
initiativ,2
initiativtager,1
inkludere,1
inklusiv,1.33333333333333
innovation,1.33333333333333
innovativ,2
input,0.666666666666667
insistere,-0.333333333333333
inspiration,1.33333333333333
inspirationskilde,1.66666666666667
inspirere,2.66666666666667
installere,0.333333333333333
instinkt,-1
institution,0.333333333333333
instruere,0.333333333333333
intakt,1
integration,-0.333333333333333
integrere,0.333333333333333
integritet,1.66666666666667
intellektuel,1.66666666666667
intelligens,2
intelligent,3
intens,0.333333333333333
intensitet,0.666666666666667
intensiv,0.333333333333333
intensivere,0.666666666666667
interaktiv,0.666666666666667
interessant,2.33333333333333
interesse,2
interessere,1.66666666666667
interesseret,2
international,0.666666666666667
internationale,0.666666666666667
internet,0.333333333333333
intervention,-1
interview,0.333333333333333
intim,1.33333333333333
intrige,-1
introducere,0.333333333333333
introduktion,0.333333333333333
invadere,-2.66666666666667
invasion,-3
investere,1
investering,0.333333333333333
investor,0.333333333333333
invitation,0.333333333333333
invitere,0.333333333333333
irakisk,-0.666666666666667
iraner,-0.333333333333333
ironi,0.333333333333333
ironisk,-0.666666666666667
irrationel,-3
irrelevant,-2.66666666666667
irritation,-3.33333333333333
irritere,-2.66666666666667
is,0.666666666666667
iscenesætte,0.333333333333333
iskold,-1.66666666666667
islamisk,-0.666666666666667
islamisme,-2.66666666666667
islamist,-1.66666666666667
islamistiske,-3
isolation,-1.66666666666667
isolere,0.333333333333333
italiensk,-0.333333333333333
iver,0.333333333333333
ivrig,1
iværksætte,1.33333333333333
iværksætter,0.666666666666667
iøjnefaldende,0.666666666666667
ja,2.5
jage,-0.333333333333333
jagt,-0.333333333333333
jagte,-0.333333333333333
jalousi,-3.66666666666667
januar,0.333333333333333
jazz,0.333333333333333
job,0.666666666666667
jobbe,0.333333333333333
joker,0.666666666666667
jomfru,0.666666666666667
jord,-0.333333333333333
jordbær,0.666666666666667
jordnær,2
jordskælv,-2
journalist,-0.333333333333333
jubel,3.33333333333333
jubilæum,1
juble,3.33333333333333
jul,1.66666666666667
juleaften,2.33333333333333
juledag,1
julefrokost,0.333333333333333
julegave,2
julekalender,0.666666666666667
julekoncert,1
julemand,3
julemarked,1
juletid,1
juletræ,1
juni,0.333333333333333
justering,-0.333333333333333
jysk,0.333333333333333
jæger,-0.333333333333333
jævn,0.333333333333333
jævnaldrende,0.333333333333333
jævnbyrdig,1
jævne,-0.333333333333333
jævnlig,0.333333333333333
jøde,0.333333333333333
kaffe,1.33333333333333
kag,0.666666666666667
kage,2
kalkulere,-0.333333333333333
kammerat,1.66666666666667
kamp,-1.66666666666667
kampfly,-0.666666666666667
kampvogn,-0.666666666666667
kanon,1
kansler,0.333333333333333
kaos,-3.66666666666667
kaotisk,-3.33333333333333
kapital,0.166666666666667
kapitalisme,-0.666666666666667
kapitalistisk,-0.666666666666667
kappe,-0.333333333333333
kapre,-1.33333333333333
karakter,0.333333333333333
karakterisere,0.333333333333333
karakteristisk,0.666666666666667
karantæne,-1.66666666666667
karikatur,-1.33333333333333
karismatisk,2.33333333333333
karriere,0.333333333333333
kartel,-0.666666666666667
kaserne,-0.333333333333333
kasket,0.666666666666667
kassere,-1.33333333333333
kasserer,-2
kaste,0.333333333333333
katalysator,1
katastrofal,-5
katastrofe,-4.33333333333333
katolsk,-0.333333333333333
ked,-2.66666666666667
kede,-2.66666666666667
kedelig,-2.33333333333333
kedsommelig,-3.33333333333333
kejser,0.666666666666667
kemi,0.333333333333333
kemikalie,-1.33333333333333
kemisk,-0.666666666666667
kende,0.166666666666667
kendelse,-0.333333333333333
kendetegn,0.333333333333333
kendis,0.666666666666667
kendskab,0.666666666666667
kendt,0.333333333333333
keramik,1
kidnappe,-3.33333333333333
kikse,-2.33333333333333
kinesisk,-0.333333333333333
kirke,0.666666666666667
kirkegård,-1
kiste,-0.666666666666667
kjole,0.666666666666667
klage,-3
klagesag,-2.33333333333333
klam,-4.33333333333333
klandre,-2.33333333333333
klang,0.333333333333333
klappe,1.66666666666667
klapsalve,3.33333333333333
klar,1
klare,1.66666666666667
klarhed,1
klarlægge,0.666666666666667
klasse,1
klassiker,0.666666666666667
klassisk,1
klaver,0.666666666666667
klemme,-1
kliche,-0.666666666666667
kliché,-1.66666666666667
klimaforandring,-2.66666666666667
klimaændring,-1.66666666666667
klimaaftale,0.666666666666667
klinisk,0.333333333333333
klippe,-0.5
klit,0.666666666666667
kloak,-0.666666666666667
klodse,-0.666666666666667
klog,3
klokke,0.333333333333333
klokkeklar,0.666666666666667
klovn,-2.66666666666667
klub,0.333333333333333
klud,-0.333333333333333
klump,-0.333333333333333
klæde,0.333333333333333
klø,-1
kløft,-1.33333333333333
klør,-0.666666666666667
knald,0.666666666666667
knalde,-0.666666666666667
knallert,-0.333333333333333
knap,-0.444444444444444
knibe,-1
knivskarp,3
knokle,1.33333333333333
knuse,-2
knytte,0.333333333333333
knægt,-0.333333333333333
knæk,-0.666666666666667
knække,-1.33333333333333
ko,-0.666666666666667
koge,-0.333333333333333
kognitiv,0.666666666666667
kokain,-1.33333333333333
kold,-2.33333333333333
kollaps,-2.66666666666667
kollapse,-2
kollega,0.333333333333333
kollegium,0.666666666666667
kollektiv,0.5
kollidere,-1.66666666666667
kolossal,0.666666666666667
kombination,0.333333333333333
kombinere,0.666666666666667
komedie,0.666666666666667
komfort,1.66666666666667
komfortabel,2.66666666666667
